target_key,packet,priority,bucket,similarity,review_signals,japanese_text,korean_context,stt_transcript,audio_url,recommended_action,new_verdict,new_notes
HN4-006 question:5,docs/operations/plans/n4-pilot-human-audio-qa-ch02-2026-05-13.md,P1 STT mismatch,MIXED_PROMPT_STT_UNRELIABLE,0.000,TRANSCRIPTION_TEXT_MISMATCH:ホスエエギピルル確認しましたを配列はせよ,'호수의 깊이를 확인했습니다'를 배열하세요.,,ホスエエギピルル確認しましたを配列はせよ,https://storage.googleapis.com/harukoto-storage/tts/lesson/94d8d321-17c6-4fa1-8c50-af29c08e9c22/question-5.mp3,listen for learner-facing completeness; do not treat STT mismatch alone as a fail,,
HN4-007 question:1,docs/operations/plans/n4-pilot-human-audio-qa-ch02-2026-05-13.md,P1 STT mismatch,MIXED_PROMPT_STT_UNRELIABLE,0.267,TRANSCRIPTION_TEXT_MISMATCH:ジャンカするエポ,参加する의 뜻은?,,ジャンカするエポ,https://storage.googleapis.com/harukoto-storage/tts/lesson/faeff614-2038-49b4-8c6c-4915d50cecf8/question-1.mp3,listen for learner-facing completeness; do not treat STT mismatch alone as a fail,,
HN4-007 question:2,docs/operations/plans/n4-pilot-human-audio-qa-ch02-2026-05-13.md,P1 STT mismatch,MIXED_PROMPT_STT_UNRELIABLE,0.333,TRANSCRIPTION_TEXT_MISMATCH:カツメルシン,集める의 뜻은?,,カツメルシン,https://storage.googleapis.com/harukoto-storage/tts/lesson/faeff614-2038-49b4-8c6c-4915d50cecf8/question-2.mp3,listen for learner-facing completeness; do not treat STT mismatch alone as a fail,,
HN4-007 question:3,docs/operations/plans/n4-pilot-human-audio-qa-ch02-2026-05-13.md,P1 STT mismatch,MIXED_PROMPT_STT_UNRELIABLE,1.000,TRANSCRIPTION_TEXT_MISMATCH:イベントに参加 と思っています。,イベントに参加___と思っています。,,イベントに参加 と思っています。,https://storage.googleapis.com/harukoto-storage/tts/lesson/faeff614-2038-49b4-8c6c-4915d50cecf8/question-3.mp3,listen for learner-facing completeness; do not treat STT mismatch alone as a fail,,
HN4-007 question:4,docs/operations/plans/n4-pilot-human-audio-qa-ch02-2026-05-13.md,P1 STT mismatch,MIXED_PROMPT_STT_UNRELIABLE,0.833,TRANSCRIPTION_TEXT_MISMATCH:案内を奏なちと思っています。,案内を送___と思っています。,,案内を奏なちと思っています。,https://storage.googleapis.com/harukoto-storage/tts/lesson/faeff614-2038-49b4-8c6c-4915d50cecf8/question-4.mp3,listen for learner-facing completeness; do not treat STT mismatch alone as a fail,,
HN4-007 question:5,docs/operations/plans/n4-pilot-human-audio-qa-ch02-2026-05-13.md,P1 STT mismatch,MIXED_PROMPT_STT_UNRELIABLE,0.000,TRANSCRIPTION_TEXT_MISMATCH:弊社に参加しようと 考えていますを 手配ください,'행사에 참가하려고 생각하고 있습니다'를 배열하세요.,,弊社に参加しようと 考えていますを 手配ください,https://storage.googleapis.com/harukoto-storage/tts/lesson/faeff614-2038-49b4-8c6c-4915d50cecf8/question-5.mp3,listen for learner-facing completeness; do not treat STT mismatch alone as a fail,,
HN4-008 question:1,docs/operations/plans/n4-pilot-human-audio-qa-ch02-2026-05-13.md,P1 STT mismatch,MIXED_PROMPT_STT_UNRELIABLE,0.000,TRANSCRIPTION_TEXT_MISMATCH:ディユーイェスン,理由의 뜻은?,,ディユーイェスン,https://storage.googleapis.com/harukoto-storage/tts/lesson/78e8b581-c81d-4465-b49d-cf0e4b49db4a/question-1.mp3,listen for learner-facing completeness; do not treat STT mismatch alone as a fail,,
HN4-008 question:2,docs/operations/plans/n4-pilot-human-audio-qa-ch02-2026-05-13.md,P1 STT mismatch,MIXED_PROMPT_STT_UNRELIABLE,0.000,TRANSCRIPTION_TEXT_MISMATCH:ファンシー,返事의 뜻은?,,ファンシー,https://storage.googleapis.com/harukoto-storage/tts/lesson/78e8b581-c81d-4465-b49d-cf0e4b49db4a/question-2.mp3,listen for learner-facing completeness; do not treat STT mismatch alone as a fail,,
HN4-008 question:4,docs/operations/plans/n4-pilot-human-audio-qa-ch02-2026-05-13.md,P1 STT mismatch,MIXED_PROMPT_STT_UNRELIABLE,0.400,TRANSCRIPTION_TEXT_MISMATCH:理由があった。なーなか。理由があったんがよ？,理由があった___か。 (이유가 있었던 건가요?),,理由があった。なーなか。理由があったんがよ？,https://storage.googleapis.com/harukoto-storage/tts/lesson/78e8b581-c81d-4465-b49d-cf0e4b49db4a/question-4.mp3,listen for learner-facing completeness; do not treat STT mismatch alone as a fail,,
HN4-008 question:5,docs/operations/plans/n4-pilot-human-audio-qa-ch02-2026-05-13.md,P1 STT mismatch,MIXED_PROMPT_STT_UNRELIABLE,0.125,TRANSCRIPTION_TEXT_MISMATCH:フェイが長かったんですよを配列세요。,'회의가 길었던 거예요'를 배열하세요.,,フェイが長かったんですよを配列세요。,https://storage.googleapis.com/harukoto-storage/tts/lesson/78e8b581-c81d-4465-b49d-cf0e4b49db4a/question-5.mp3,listen for learner-facing completeness; do not treat STT mismatch alone as a fail,,
HN4-009 question:1,docs/operations/plans/n4-pilot-human-audio-qa-ch02-2026-05-13.md,P1 STT mismatch,MIXED_PROMPT_STT_UNRELIABLE,0.571,TRANSCRIPTION_TEXT_MISMATCH:面接,面接의 뜻은?,,面接,https://storage.googleapis.com/harukoto-storage/tts/lesson/3221de04-7925-47d9-880a-2adcabfc58b1/question-1.mp3,listen for learner-facing completeness; do not treat STT mismatch alone as a fail,,
HN4-009 question:2,docs/operations/plans/n4-pilot-human-audio-qa-ch02-2026-05-13.md,P1 STT mismatch,MIXED_PROMPT_STT_UNRELIABLE,0.444,TRANSCRIPTION_TEXT_MISMATCH:準備役員,準備의 뜻은?,,準備役員,https://storage.googleapis.com/harukoto-storage/tts/lesson/3221de04-7925-47d9-880a-2adcabfc58b1/question-2.mp3,listen for learner-facing completeness; do not treat STT mismatch alone as a fail,,
HN4-009 question:3,docs/operations/plans/n4-pilot-human-audio-qa-ch02-2026-05-13.md,P1 STT mismatch,MIXED_PROMPT_STT_UNRELIABLE,0.383,TRANSCRIPTION_TEXT_MISMATCH:面接、アクタ、練習しています。 面接、ウィヘ、練習、ハコイスミダ。,面接___、練習しています。 (면접을 위해 연습하고 있습니다.),,面接、アクタ、練習しています。 面接、ウィヘ、練習、ハコイスミダ。,https://storage.googleapis.com/harukoto-storage/tts/lesson/3221de04-7925-47d9-880a-2adcabfc58b1/question-3.mp3,listen for learner-facing completeness; do not treat STT mismatch alone as a fail,,
HN4-009 question:5,docs/operations/plans/n4-pilot-human-audio-qa-ch02-2026-05-13.md,P1 STT mismatch,MIXED_PROMPT_STT_UNRELIABLE,0.000,TRANSCRIPTION_TEXT_MISMATCH:面接のために準備していますを配列,'면접을 위해 준비하고 있습니다'를 배열하세요.,,面接のために準備していますを配列,https://storage.googleapis.com/harukoto-storage/tts/lesson/3221de04-7925-47d9-880a-2adcabfc58b1/question-5.mp3,listen for learner-facing completeness; do not treat STT mismatch alone as a fail,,
HN4-010 question:1,docs/operations/plans/n4-pilot-human-audio-qa-ch02-2026-05-13.md,P1 STT mismatch,MIXED_PROMPT_STT_UNRELIABLE,0.000,TRANSCRIPTION_TEXT_MISMATCH:新興エコタウン,信号의 뜻은?,,新興エコタウン,https://storage.googleapis.com/harukoto-storage/tts/lesson/1445c28c-bd0c-4c0a-b8f7-2708c51acca7/question-1.mp3,listen for learner-facing completeness; do not treat STT mismatch alone as a fail,,
HN4-010 question:2,docs/operations/plans/n4-pilot-human-audio-qa-ch02-2026-05-13.md,P1 STT mismatch,MIXED_PROMPT_STT_UNRELIABLE,0.000,TRANSCRIPTION_TEXT_MISMATCH:得てして,届く의 뜻은?,,得てして,https://storage.googleapis.com/harukoto-storage/tts/lesson/1445c28c-bd0c-4c0a-b8f7-2708c51acca7/question-2.mp3,listen for learner-facing completeness; do not treat STT mismatch alone as a fail,,
HN4-010 question:3,docs/operations/plans/n4-pilot-human-audio-qa-ch02-2026-05-13.md,P1 STT mismatch,MIXED_PROMPT_STT_UNRELIABLE,1.000,TRANSCRIPTION_TEXT_MISMATCH:ボタンを押す 画面が変わります,ボタンを押す___、画面が変わります。,,ボタンを押す 画面が変わります,https://storage.googleapis.com/harukoto-storage/tts/lesson/1445c28c-bd0c-4c0a-b8f7-2708c51acca7/question-3.mp3,listen for learner-facing completeness; do not treat STT mismatch alone as a fail,,
HN4-010 question:5,docs/operations/plans/n4-pilot-human-audio-qa-ch02-2026-05-13.md,P1 STT mismatch,MIXED_PROMPT_STT_UNRELIABLE,0.000,TRANSCRIPTION_TEXT_MISMATCH:ボタンを押すと画面が変わります。る ベヨルハセヨ,'버튼을 누르면 화면이 바뀝니다'를 배열하세요.,,ボタンを押すと画面が変わります。る ベヨルハセヨ,https://storage.googleapis.com/harukoto-storage/tts/lesson/1445c28c-bd0c-4c0a-b8f7-2708c51acca7/question-5.mp3,listen for learner-facing completeness; do not treat STT mismatch alone as a fail,,
HN4-011 question:1,docs/operations/plans/n4-pilot-human-audio-qa-ch03-2026-05-13.md,P1 STT mismatch,MIXED_PROMPT_STT_UNRELIABLE,0.200,TRANSCRIPTION_TEXT_MISMATCH:ほ いえすん,厚い의 뜻은?,,ほ いえすん,https://storage.googleapis.com/harukoto-storage/tts/lesson/03cfdb15-c916-450c-8168-9052f3e754aa/question-1.mp3,listen for learner-facing completeness; do not treat STT mismatch alone as a fail,,
HN4-011 question:2,docs/operations/plans/n4-pilot-human-audio-qa-ch03-2026-05-13.md,P1 STT mismatch,MIXED_PROMPT_STT_UNRELIABLE,0.500,TRANSCRIPTION_TEXT_MISMATCH:やわらかい,柔らかい의 뜻은?,,やわらかい,https://storage.googleapis.com/harukoto-storage/tts/lesson/03cfdb15-c916-450c-8168-9052f3e754aa/question-2.mp3,listen for learner-facing completeness; do not treat STT mismatch alone as a fail,,
HN4-011 question:4,docs/operations/plans/n4-pilot-human-audio-qa-ch03-2026-05-13.md,P1 STT mismatch,MIXED_PROMPT_STT_UNRELIABLE,0.369,TRANSCRIPTION_TEXT_MISMATCH:この詩の柔らかを確認します。イ チョンゲ ブドロウン ジョンドゥルル ホギナムニダ。,この紙の柔らか___を確認します。 (이 종이의 부드러운 정도를 확인합니다.),,この詩の柔らかを確認します。イ チョンゲ ブドロウン ジョンドゥルル ホギナムニダ。,https://storage.googleapis.com/harukoto-storage/tts/lesson/03cfdb15-c916-450c-8168-9052f3e754aa/question-4.mp3,listen for learner-facing completeness; do not treat STT mismatch alone as a fail,,
