target_key,packet,priority,bucket,similarity,review_signals,japanese_text,korean_context,stt_transcript,audio_url,recommended_action,new_verdict,new_notes
HN4-013 question:1,docs/operations/plans/n4-wave2-draft-human-audio-qa-ch04-2026-05-20.md,P1 STT mismatch,MIXED_PROMPT_STT_UNRELIABLE,0.000,TRANSCRIPTION_TEXT_MISMATCH:ゆうやうへいとん,予約의 뜻은?,,ゆうやうへいとん,https://storage.googleapis.com/harukoto-storage/tts/lesson/254bf018-bbdc-41f7-9458-67cedba4a4c7/question-1.mp3,listen for learner-facing completeness; do not treat STT mismatch alone as a fail,,
HN4-013 question:2,docs/operations/plans/n4-wave2-draft-human-audio-qa-ch04-2026-05-20.md,P1 STT mismatch,MIXED_PROMPT_STT_UNRELIABLE,0.000,TRANSCRIPTION_TEXT_MISMATCH:とうふワイン,受付의 뜻은?,,とうふワイン,https://storage.googleapis.com/harukoto-storage/tts/lesson/254bf018-bbdc-41f7-9458-67cedba4a4c7/question-2.mp3,listen for learner-facing completeness; do not treat STT mismatch alone as a fail,,
HN4-013 question:3,docs/operations/plans/n4-wave2-draft-human-audio-qa-ch04-2026-05-20.md,P1 STT mismatch,MIXED_PROMPT_STT_UNRELIABLE,0.828,TRANSCRIPTION_TEXT_MISMATCH:予約の時間を調べて時間もにます。,予約の時間を調べて___ます。,,予約の時間を調べて時間もにます。,https://storage.googleapis.com/harukoto-storage/tts/lesson/254bf018-bbdc-41f7-9458-67cedba4a4c7/question-3.mp3,listen for learner-facing completeness; do not treat STT mismatch alone as a fail,,
HN4-013 question:4,docs/operations/plans/n4-wave2-draft-human-audio-qa-ch04-2026-05-20.md,P1 STT mismatch,MIXED_PROMPT_STT_UNRELIABLE,0.737,TRANSCRIPTION_TEXT_MISMATCH:大丈夫なら、見なざります,大丈夫なら、___みます。,,大丈夫なら、見なざります,https://storage.googleapis.com/harukoto-storage/tts/lesson/254bf018-bbdc-41f7-9458-67cedba4a4c7/question-4.mp3,listen for learner-facing completeness; do not treat STT mismatch alone as a fail,,
HN4-013 question:5,docs/operations/plans/n4-wave2-draft-human-audio-qa-ch04-2026-05-20.md,P1 STT mismatch,MIXED_PROMPT_STT_UNRELIABLE,0.146,TRANSCRIPTION_TEXT_MISMATCH:予約時間を一度探してみます。るを配列하세요。,'예약 시간을 한번 찾아보겠습니다'를 배열하세요.,,予約時間を一度探してみます。るを配列하세요。,https://storage.googleapis.com/harukoto-storage/tts/lesson/254bf018-bbdc-41f7-9458-67cedba4a4c7/question-5.mp3,listen for learner-facing completeness; do not treat STT mismatch alone as a fail,,
HN4-014 question:1,docs/operations/plans/n4-wave2-draft-human-audio-qa-ch04-2026-05-20.md,P1 STT mismatch,MIXED_PROMPT_STT_UNRELIABLE,0.444,TRANSCRIPTION_TEXT_MISMATCH:準備万端,準備의 뜻은?,,準備万端,https://storage.googleapis.com/harukoto-storage/tts/lesson/a31b14ac-7a53-4aa9-81e9-e6e0f56ed6bc/question-1.mp3,listen for learner-facing completeness; do not treat STT mismatch alone as a fail,,
HN4-014 question:2,docs/operations/plans/n4-wave2-draft-human-audio-qa-ch04-2026-05-20.md,P1 STT mismatch,MIXED_PROMPT_STT_UNRELIABLE,0.333,TRANSCRIPTION_TEXT_MISMATCH:カラツケる,片付ける의 뜻은?,,カラツケる,https://storage.googleapis.com/harukoto-storage/tts/lesson/a31b14ac-7a53-4aa9-81e9-e6e0f56ed6bc/question-2.mp3,listen for learner-facing completeness; do not treat STT mismatch alone as a fail,,
HN4-014 question:3,docs/operations/plans/n4-wave2-draft-human-audio-qa-ch04-2026-05-20.md,P1 STT mismatch,MIXED_PROMPT_STT_UNRELIABLE,0.818,TRANSCRIPTION_TEXT_MISMATCH:資料を準備して、しばたまあす。,資料を準備して___ます。,,資料を準備して、しばたまあす。,https://storage.googleapis.com/harukoto-storage/tts/lesson/a31b14ac-7a53-4aa9-81e9-e6e0f56ed6bc/question-3.mp3,listen for learner-facing completeness; do not treat STT mismatch alone as a fail,,
HN4-014 question:4,docs/operations/plans/n4-wave2-draft-human-audio-qa-ch04-2026-05-20.md,P1 STT mismatch,MIXED_PROMPT_STT_UNRELIABLE,0.933,TRANSCRIPTION_TEXT_MISMATCH:予約の時間を手おくと安心です。,予約の時間を___ておくと安心です。,,予約の時間を手おくと安心です。,https://storage.googleapis.com/harukoto-storage/tts/lesson/a31b14ac-7a53-4aa9-81e9-e6e0f56ed6bc/question-4.mp3,listen for learner-facing completeness; do not treat STT mismatch alone as a fail,,
HN4-014 question:5,docs/operations/plans/n4-wave2-draft-human-audio-qa-ch04-2026-05-20.md,P1 STT mismatch,MIXED_PROMPT_STT_UNRELIABLE,0.000,TRANSCRIPTION_TEXT_MISMATCH:ホエーイジョンに準備しておきますを部屋はせよ,'회의 전에 준비해 두겠습니다'를 배열하세요.,,ホエーイジョンに準備しておきますを部屋はせよ,https://storage.googleapis.com/harukoto-storage/tts/lesson/a31b14ac-7a53-4aa9-81e9-e6e0f56ed6bc/question-5.mp3,listen for learner-facing completeness; do not treat STT mismatch alone as a fail,,
HN4-015 question:1,docs/operations/plans/n4-wave2-draft-human-audio-qa-ch04-2026-05-20.md,P1 STT mismatch,MIXED_PROMPT_STT_UNRELIABLE,0.308,TRANSCRIPTION_TEXT_MISMATCH:おつかりえん,うっかり의 뜻은?,,おつかりえん,https://storage.googleapis.com/harukoto-storage/tts/lesson/e812f2e7-4e5e-4e02-b566-47893239c20c/question-1.mp3,listen for learner-facing completeness; do not treat STT mismatch alone as a fail,,
HN4-015 question:2,docs/operations/plans/n4-wave2-draft-human-audio-qa-ch04-2026-05-20.md,P1 STT mismatch,MIXED_PROMPT_STT_UNRELIABLE,0.600,TRANSCRIPTION_TEXT_MISMATCH:忘れルエ,忘れる의 뜻은?,,忘れルエ,https://storage.googleapis.com/harukoto-storage/tts/lesson/e812f2e7-4e5e-4e02-b566-47893239c20c/question-2.mp3,listen for learner-facing completeness; do not treat STT mismatch alone as a fail,,
HN4-015 question:3,docs/operations/plans/n4-wave2-draft-human-audio-qa-ch04-2026-05-20.md,P1 STT mismatch,MIXED_PROMPT_STT_UNRELIABLE,0.857,TRANSCRIPTION_TEXT_MISMATCH:予約を忘れてたまちました。,予約を忘れて___ました。,,予約を忘れてたまちました。,https://storage.googleapis.com/harukoto-storage/tts/lesson/e812f2e7-4e5e-4e02-b566-47893239c20c/question-3.mp3,listen for learner-facing completeness; do not treat STT mismatch alone as a fail,,
HN4-015 question:5,docs/operations/plans/n4-wave2-draft-human-audio-qa-ch04-2026-05-20.md,P1 STT mismatch,MIXED_PROMPT_STT_UNRELIABLE,0.000,TRANSCRIPTION_TEXT_MISMATCH:やあくを忘れましたを配列してください。,'예약을 잊어버렸습니다'를 배열하세요.,,やあくを忘れましたを配列してください。,https://storage.googleapis.com/harukoto-storage/tts/lesson/e812f2e7-4e5e-4e02-b566-47893239c20c/question-5.mp3,listen for learner-facing completeness; do not treat STT mismatch alone as a fail,,
HN4-016 question:1,docs/operations/plans/n4-wave2-draft-human-audio-qa-ch04-2026-05-20.md,P1 STT mismatch,MIXED_PROMPT_STT_UNRELIABLE,0.364,TRANSCRIPTION_TEXT_MISMATCH:ゾケルスン,続ける의 뜻은?,,ゾケルスン,https://storage.googleapis.com/harukoto-storage/tts/lesson/ca89a60e-8cbf-41f4-8345-87cc0ac763ef/question-1.mp3,listen for learner-facing completeness; do not treat STT mismatch alone as a fail,,
HN4-016 question:2,docs/operations/plans/n4-wave2-draft-human-audio-qa-ch04-2026-05-20.md,P1 STT mismatch,MIXED_PROMPT_STT_UNRELIABLE,0.000,TRANSCRIPTION_TEXT_MISMATCH:レンシーエット,練習의 뜻은?,,レンシーエット,https://storage.googleapis.com/harukoto-storage/tts/lesson/ca89a60e-8cbf-41f4-8345-87cc0ac763ef/question-2.mp3,listen for learner-facing completeness; do not treat STT mismatch alone as a fail,,
HN4-016 question:3,docs/operations/plans/n4-wave2-draft-human-audio-qa-ch04-2026-05-20.md,P1 STT mismatch,MIXED_PROMPT_STT_UNRELIABLE,0.897,TRANSCRIPTION_TEXT_MISMATCH:日本語の練習を毎日 もらっています。,日本語の練習を毎日___ています。,,日本語の練習を毎日 もらっています。,https://storage.googleapis.com/harukoto-storage/tts/lesson/ca89a60e-8cbf-41f4-8345-87cc0ac763ef/question-3.mp3,listen for learner-facing completeness; do not treat STT mismatch alone as a fail,,
HN4-016 question:4,docs/operations/plans/n4-wave2-draft-human-audio-qa-ch04-2026-05-20.md,P1 STT mismatch,MIXED_PROMPT_STT_UNRELIABLE,1.000,TRANSCRIPTION_TEXT_MISMATCH:運動も少しずつ続けるです。,運動も少しずつ続ける___です。,,運動も少しずつ続けるです。,https://storage.googleapis.com/harukoto-storage/tts/lesson/ca89a60e-8cbf-41f4-8345-87cc0ac763ef/question-4.mp3,listen for learner-facing completeness; do not treat STT mismatch alone as a fail,,
HN4-016 question:5,docs/operations/plans/n4-wave2-draft-human-audio-qa-ch04-2026-05-20.md,P1 STT mismatch,MIXED_PROMPT_STT_UNRELIABLE,0.000,TRANSCRIPTION_TEXT_MISMATCH:「日本語の練習を続けています」を配列してください。,'일본어 연습을 계속하고 있습니다'를 배열하세요.,,「日本語の練習を続けています」を配列してください。,https://storage.googleapis.com/harukoto-storage/tts/lesson/ca89a60e-8cbf-41f4-8345-87cc0ac763ef/question-5.mp3,listen for learner-facing completeness; do not treat STT mismatch alone as a fail,,
