target_key,packet,priority,japanese_text,korean_context,audio_url,current_verdict,candidate_reason,recommended_action,new_verdict,new_notes
HN4-007 script:0,docs/operations/plans/n4-pilot-human-audio-qa-ch02-2026-05-13.md,P2 pending,週末のイベントに参加しようと思っています。,주말 이벤트에 참가하려고 생각하고 있습니다.,https://storage.googleapis.com/harukoto-storage/tts/lesson/faeff614-2038-49b4-8c6c-4915d50cecf8/script-line-0.mp3,PENDING,machine pass + no parsed machine/STT review signal,"listen once; if complete and intelligible, set new_verdict=PASS",,
HN4-007 script:1,docs/operations/plans/n4-pilot-human-audio-qa-ch02-2026-05-13.md,P2 pending,私は友達に案内を送ろうと思っています。,저는 친구에게 안내를 보내려고 생각하고 있습니다.,https://storage.googleapis.com/harukoto-storage/tts/lesson/faeff614-2038-49b4-8c6c-4915d50cecf8/script-line-1.mp3,PENDING,machine pass + no parsed machine/STT review signal,"listen once; if complete and intelligible, set new_verdict=PASS",,
HN4-007 script:2,docs/operations/plans/n4-pilot-human-audio-qa-ch02-2026-05-13.md,P2 pending,資料も集めようと思います。,자료도 모으려고 합니다.,https://storage.googleapis.com/harukoto-storage/tts/lesson/faeff614-2038-49b4-8c6c-4915d50cecf8/script-line-2.mp3,PENDING,machine pass + no parsed machine/STT review signal,"listen once; if complete and intelligible, set new_verdict=PASS",,
HN4-007 script:3,docs/operations/plans/n4-pilot-human-audio-qa-ch02-2026-05-13.md,P2 pending,新しい先生を紹介しようと思います。,새 선생님을 소개하려고 합니다.,https://storage.googleapis.com/harukoto-storage/tts/lesson/faeff614-2038-49b4-8c6c-4915d50cecf8/script-line-3.mp3,PENDING,machine pass + no parsed machine/STT review signal,"listen once; if complete and intelligible, set new_verdict=PASS",,
HN4-008 script:1,docs/operations/plans/n4-pilot-human-audio-qa-ch02-2026-05-13.md,P2 pending,何か理由があったんですか。,무슨 이유가 있었나요?,https://storage.googleapis.com/harukoto-storage/tts/lesson/78e8b581-c81d-4465-b49d-cf0e4b49db4a/script-line-1.mp3,PENDING,machine pass + no parsed machine/STT review signal,"listen once; if complete and intelligible, set new_verdict=PASS",,
HN4-008 script:3,docs/operations/plans/n4-pilot-human-audio-qa-ch02-2026-05-13.md,P2 pending,そうだったんですね。連絡ありがとうございます。,그랬군요. 연락 감사합니다.,https://storage.googleapis.com/harukoto-storage/tts/lesson/78e8b581-c81d-4465-b49d-cf0e4b49db4a/script-line-3.mp3,PENDING,machine pass + no parsed machine/STT review signal,"listen once; if complete and intelligible, set new_verdict=PASS",,
HN4-009 script:0,docs/operations/plans/n4-pilot-human-audio-qa-ch02-2026-05-13.md,P2 pending,面接のために、自己紹介を練習しています。,면접을 위해 자기소개를 연습하고 있습니다.,https://storage.googleapis.com/harukoto-storage/tts/lesson/3221de04-7925-47d9-880a-2adcabfc58b1/script-line-0.mp3,PENDING,machine pass + no parsed machine/STT review signal,"listen once; if complete and intelligible, set new_verdict=PASS",,
HN4-009 script:1,docs/operations/plans/n4-pilot-human-audio-qa-ch02-2026-05-13.md,P2 pending,就職するために、準備しているんですね。,취직하기 위해 준비하고 있군요.,https://storage.googleapis.com/harukoto-storage/tts/lesson/3221de04-7925-47d9-880a-2adcabfc58b1/script-line-1.mp3,PENDING,machine pass + no parsed machine/STT review signal,"listen once; if complete and intelligible, set new_verdict=PASS",,
HN4-009 script:2,docs/operations/plans/n4-pilot-human-audio-qa-ch02-2026-05-13.md,P2 pending,はい。新しい技術も勉強しています。,네. 새로운 기술도 공부하고 있습니다.,https://storage.googleapis.com/harukoto-storage/tts/lesson/3221de04-7925-47d9-880a-2adcabfc58b1/script-line-2.mp3,PENDING,machine pass + no parsed machine/STT review signal,"listen once; if complete and intelligible, set new_verdict=PASS",,
HN4-009 script:3,docs/operations/plans/n4-pilot-human-audio-qa-ch02-2026-05-13.md,P2 pending,教育のためにも役に立ちそうです。,교육을 위해서도 도움이 될 것 같습니다.,https://storage.googleapis.com/harukoto-storage/tts/lesson/3221de04-7925-47d9-880a-2adcabfc58b1/script-line-3.mp3,PENDING,machine pass + no parsed machine/STT review signal,"listen once; if complete and intelligible, set new_verdict=PASS",,
HN4-010 script:0,docs/operations/plans/n4-pilot-human-audio-qa-ch02-2026-05-13.md,P2 pending,このボタンを押すと、画面が変わります。,이 버튼을 누르면 화면이 바뀝니다.,https://storage.googleapis.com/harukoto-storage/tts/lesson/1445c28c-bd0c-4c0a-b8f7-2708c51acca7/script-line-0.mp3,PENDING,machine pass + no parsed machine/STT review signal,"listen once; if complete and intelligible, set new_verdict=PASS",,
HN4-010 script:1,docs/operations/plans/n4-pilot-human-audio-qa-ch02-2026-05-13.md,P2 pending,信号が青になると、車が進みますね。,신호가 파란색이 되면 차가 나아가네요.,https://storage.googleapis.com/harukoto-storage/tts/lesson/1445c28c-bd0c-4c0a-b8f7-2708c51acca7/script-line-1.mp3,PENDING,machine pass + no parsed machine/STT review signal,"listen once; if complete and intelligible, set new_verdict=PASS",,
HN4-011 question:5,docs/operations/plans/n4-pilot-human-audio-qa-ch03-2026-05-13.md,P2 pending,'종이의 두께를 비교합니다'를 배열하세요.,,https://storage.googleapis.com/harukoto-storage/tts/lesson/03cfdb15-c916-450c-8168-9052f3e754aa/question-5.mp3,PENDING,machine pass + no parsed machine/STT review signal,"listen once; if complete and intelligible, set new_verdict=PASS",,
